date,content,tags,like,url,no,video
2018-10-12,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀※준비물: 손🤚, 눈👀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀자자 모두들!오른손을 쫙~펴시고#손금 에 집중해 주세요😉 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀여러분의 #지능선 은 어떤 #직업 을 #추천 하고 있나요?!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#리브는_옆으로_곧게_뻗은_손금 !댓글로 여러분의 #추천직업 을 남겨주세요❤️","['#손금', '#지능선', '#직업', '#추천', '#리브는_옆으로_곧게_뻗은_손금', '#추천직업']",77,https://www.instagram.com/p/Bo0cyoRFjVG,Bo0cyoRFjVG,0.0
2018-10-10,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀KB국민은행은 청소년들이 자신의 미래에 대한 꿈과 희망을 찾고 개척해 나갈 수 있도록#청소년의멘토KB 이름으로 다양한 멘토링 프로그램을 운영하고 있어요 😃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀청소년의멘토KB는학습/디지털/진로 3가지 멘토링 프로그램으로 이루어진 KB국민은행의 대표 사헌공헌입니다~!! ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀청소년들의 밝은 미래를 위해많은 기대와 관심으로 지켜봐 주세요 😃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#KB국민은행 #청소년의멘토KB #KB멘토링 #공부#10월멘토링프로그램 #KB사회공헌 #꿈을응원해 #화이팅#이번달멘토링 #꿈나무들화이팅 #꿈찾기 #학습멘토링 #멘토링프로그램 #데일리 #멘티 #멘토 #일상 #Daliy#대표사회공헌 #학습지원 #진로찾기 #디지털멘토링 #은행#초등학생 #중학생 #고등학생 #방학,"['#청소년의멘토KB', '#KB국민은행', '#청소년의멘토KB', '#KB멘토링', '#공부', '#10월멘토링프로그램', '#KB사회공헌', '#꿈을응원해', '#화이팅', '#이번달멘토링', '#꿈나무들화이팅', '#꿈찾기', '#학습멘토링', '#멘토링프로그램', '#데일리', '#멘티', '#멘토', '#일상', '#Daliy', '#대표사회공헌', '#학습지원', '#진로찾기', '#디지털멘토링', '#은행', '#초등학생', '#중학생', '#고등학생', '#방학']",178,https://www.instagram.com/p/BovUtlBlFjL,BovUtlBlFjL,0.0
2018-10-10,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#영어공부 여러분은 어떻게 하시나요?⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#학원 ? 📗#과외 ? 📘#어학연수 ? ✈️⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀하지만 #비용 도 #시간 도 없다면!?#일상생활 속에서 해보는 건 어떨까요?⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#Liiv 가 알려주는 #일상속영어공부 로 #START !!,"['#영어공부', '#학원', '#과외', '#어학연수', '#비용', '#시간', '#일상생활', '#Liiv', '#일상속영어공부', '#START']",93,https://www.instagram.com/p/Bou6k2clH60,Bou6k2clH60,0.0
2018-10-08,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀어떻게 VS 어떡해?안돼 VS 안되?아는체 VS 알은척?뵈요 VS 봬요? ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀헷갈리는 #맞춤법 ! ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀여러분은 몇 개나 맞추셨나요 😮? ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀은~근 헷갈리고 어려운 맞춤법!이번 기회에 확실히 알고 가자고요~ 😊⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#내일은 #한글날#세종대왕님 #감사합니다 ❤️,"['#맞춤법', '#내일은', '#한글날', '#세종대왕님', '#감사합니다']",136,https://www.instagram.com/p/Bop9YRol0sF,Bop9YRol0sF,0.0
2018-10-04,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀전화번호 잘못 눌렀을 때꼭~!!! 통화중인 경우는 없는 이유...왜죠..?!☎️⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀이런 일상 속 정해진 #운명세상의 다양한 법칙들 !! 😂⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#소개된_5가지_법칙#다_겪어_봤다면 ?!#유얼_마_데스트니 ~⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀여러분이 겪은 또다른 #세상의_법칙무엇이 있나요? #댓글 로 달아주세요!❤️,"['#운명세상의', '#소개된_5가지_법칙', '#다_겪어_봤다면', '#유얼_마_데스트니', '#세상의_법칙무엇이', '#댓글']",98,https://www.instagram.com/p/BofdwgVFVZf,BofdwgVFVZf,0.0
2018-10-02,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#국민은행 #이벤트 #이벤트그램⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#개천절 , #한글날 맞이 EVENT ❤️⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀올바르게 #게양 된#태극기 를 찾아라! 🇰🇷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀*이벤트 참여방법*개천절, 한글날 다는 자랑스런 우리 태극기!어떻게 다는 것이 올바른 것인지 댓글로 정답을 달아주세요. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀*이벤트 안내*기간: 2018. 10. 2 (화) ~ 2018. 10. 9 (화)발표: 2018. 10. 16 (화)경품: [투썸플레이스] 투썸 이중텀블러 300 (그레이 색상)- 10명⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⭐️KB국민은행 인스타계정 팔로우는 필수!⭐️KB국민은행 인스타 게시물에 댓글 활동이 활발한 사람은 당첨확률 UP!! ⭐️⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#KB국민은행 #EVENT #태극기게양 #어렵지않아요#자랑스런 #우리나라 #태극기 #🇰🇷#정답을말해봐 #A #B","['#국민은행', '#이벤트', '#이벤트그램⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀', '#개천절', '#한글날', '#게양', '#태극기', '#KB국민은행', '#EVENT', '#태극기게양', '#어렵지않아요', '#자랑스런', '#우리나라', '#태극기', '#🇰🇷', '#정답을말해봐', '#A', '#B']",410,https://www.instagram.com/p/BoaWYAMlaxz,BoaWYAMlaxz,0.0
2018-10-01,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀KB국민은행은‘청소년을 위한 미래가치를 창출하고 지역사회와 조화로운 은행을 만든다!’ 라는 미션을 기반으로 #청소년의멘토KB 사회공헌 활동을 하고 있어요 😊⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#학습멘토링 #진로멘토링 #디지털멘토링3가지 체계적인 멘토링프로그램을 통해 성장하여 대학교 입학후 청소년의멘토KB의 멘토로 활동중인!!자랑스러운 #KB장학생 이수민학생 이야기 소개합니다💜⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#KB학습멘토링 #청소년의멘토KB #멘토링 #멘토 #멘티 #일상 #데일리 #사회공헌#KB장학생 #청소년 #꿈나무 #꿈찾기 #진로 #교육지원#멘토링프로그램 #KB국민은행 #대학생봉사단 #학습멘토 #문화체험 #KB장학생,"['#청소년의멘토KB', '#학습멘토링', '#진로멘토링', '#디지털멘토링3가지', '#KB장학생', '#KB학습멘토링', '#청소년의멘토KB', '#멘토링', '#멘토', '#멘티', '#일상', '#데일리', '#사회공헌', '#KB장학생', '#청소년', '#꿈나무', '#꿈찾기', '#진로', '#교육지원', '#멘토링프로그램', '#KB국민은행', '#대학생봉사단', '#학습멘토', '#문화체험', '#KB장학생']",731,https://www.instagram.com/p/BoXyLgJleFW,BoXyLgJleFW,1.0
2018-09-28,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#태양인 #태음인#소양인 #소음인⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀4가지 #체질 에 대해선들어본 적 있는데⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀내 체질은 뭐지?! 😮⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀재미로 보는 나의 #체질 !⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀여러분은 어떤 체질에가장 많이 #체크 되었나요!?⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#댓글로달아주세요#Liiv는_태양인 ! 🌞,"['#태양인', '#태음인', '#소양인', '#소음인⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀4가지', '#체질', '#체질', '#체크', '#댓글로달아주세요', '#Liiv는_태양인']",114,https://www.instagram.com/p/BoP-5AKlbOA,BoP-5AKlbOA,0.0
2018-09-27,"⠀⠀⠀⠀⠀⠀⠀⠀⠀KB⭐️Stargram에서특별한 추억을 남겨보세요! ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀KB⭐️Stargram 첫번째 시즌의 주인공인 방탄소년단과직접 사진을 찍는 듯한 가상체험을 경험하세요⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀국회의사당역에 내리시면바로 보이는 KB⭐️Stargram!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀✔️#가을 #나들이 는✔️#국회의사당 구경도 하고✔️여의도 #한강공원 힐링하고✔️KB스타그램에서 즐거움도 더 나누고! ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀KB⭐️Stargram BTS편은연말까지만 운영 예정이니 늦기전에 오셔서즐겁고 소중한 추억 남겨보세요💕⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀[운영시간 및 오시는길]-운영시간:10:00~19:00 평일 및 주말운영(단,공휴일제외)-오시는길: KB국민은행 여의도 전산센터 서관 1층⠀⠀⠀⠀⠀(9호선 국회의사당역 3번 출구) /주차불가⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#KBStargram #KB스타그램 #KBXBTS#방탄소년단 #KB국민은행#BTS #여의도나들이","['#가을', '#나들이', '#국회의사당', '#한강공원', '#KBStargram', '#KB스타그램', '#KBXBTS', '#방탄소년단', '#KB국민은행', '#BTS', '#여의도나들이']",1293,https://www.instagram.com/p/BoNdtWsF4sF,BoNdtWsF4sF,0.0
2018-09-27,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀어? 이상한데? 🤔⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#돈 이 좀 이상한데?빛에 비추어봐도 요리조리 살펴보아도이건 #진짜 가 아니다!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#가짜돈 !! #위조지폐 판별하는 방법!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#몇가지만_기억해두면#유용하게_쓰일거에요#위조지폐_발견하면 #신고먼저 ☎️,"['#돈', '#진짜', '#가짜돈', '#위조지폐', '#몇가지만_기억해두면', '#유용하게_쓰일거에요', '#위조지폐_발견하면', '#신고먼저']",122,https://www.instagram.com/p/BoNZXableE3,BoNZXableE3,0.0
2018-09-21,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀「보이스피싱, 그 기묘한 이야기」_검찰, 금융감독원 사칭편!'⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀검찰, 금융감독원을 사칭하여 안전계좌로 이체 또는 현금을 요구하면 100% 보이스피싱입니다❗️⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀▶️5분 영상 보기 https://goo.gl/uwgZeR",[],627,https://www.instagram.com/p/Bn-ALN2Ayvh,Bn-ALN2Ayvh,1.0
2018-09-21,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀@희정아 이번주너네 집에서 만들어 먹을 건데 너도 올래?!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#JMT #고구마치즈볼 #레시피⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀고구마 와 #전자레인지 만 있으면10분 만에 뚝딱 🌠#고구마 + #치즈 = #꿀맛 💕⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#간식타임 #먹방 #꿀조합 Good~#오늘_당장_해먹자 #고고씽,"['#JMT', '#고구마치즈볼', '#레시피⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀고구마', '#전자레인지', '#고구마', '#치즈', '#꿀맛', '#간식타임', '#먹방', '#꿀조합', '#오늘_당장_해먹자', '#고고씽']",98,https://www.instagram.com/p/Bn9_O9XAR92,Bn9_O9XAR92,0.0
2018-09-21,⠀⠀⠀⠀⠀⠀⠀⠀⠀Q_왕이 넘어지면?!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀😯???⠀⠀⠀⠀⠀⠀⠀⠀⠀A. 킹콩! 🐵⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀😳;;;;;⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀😂😂😂😂😂제발.. 때리지만 말아주세요.. 😭⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀학교폭력 신고는 ☎ 국번없이 182 또는 117⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#아재개그 #넌센스퀴즈#여러분은_몇문제나_맞추셨나요 ?,"['#아재개그', '#넌센스퀴즈', '#여러분은_몇문제나_맞추셨나요']",109,https://www.instagram.com/p/Bn9-zV-AhpO,Bn9-zV-AhpO,0.0
2018-09-19,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#스라밸 #더닝크루거효과#살코기세대 #샤덴프로이데 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀호에에에~이게 다 무슨 말이래?! 😵⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀알고보면 #꿀잼 #허니잼 #잼잼 ~🍯재미있는 #시사상식 용어 !!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀그거 알아요?⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#Liiv 와 함께하면#대왕잼 이라는거~~ 😍⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#시사용어_2탄으로#다음_또_만나요 ❤️,"['#스라밸', '#더닝크루거효과', '#살코기세대', '#샤덴프로이데', '#꿀잼', '#허니잼', '#잼잼', '#시사상식', '#Liiv', '#대왕잼', '#시사용어_2탄으로', '#다음_또_만나요']",145,https://www.instagram.com/p/Bn46T82lLqd,Bn46T82lLqd,0.0
2018-09-17,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀오늘은 #센치 해지고 싶어요...☆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀마음 아련해지는 #인스타 #감성 #명언 !⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#성공#용기#시간#행동#희망⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀5가지 짧은 명언으로마음의 위안을 얻어보아요 😉,"['#센치', '#인스타', '#감성', '#명언', '#성공', '#용기', '#시간', '#행동', '#희망⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀5가지']",96,https://www.instagram.com/p/Bnzqnvel7Pk,Bnzqnvel7Pk,0.0
2018-09-14,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#국민은행 #이벤트 #이벤트그램⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀Happy 미리 추석 EVENT 당첨자 발표! 🌕⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#EVENT 에 참여해주신 모든 분들께감사드리며 행운의 #당첨자 를 발표할게요!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀▶경품: [롯데리아] 와규 오리지널 세트 (10명)⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀당첨자 발표가 완료되었습니다✨이벤트에 참여해주신 모든 분들께 감사드립니다💛,"['#국민은행', '#이벤트', '#이벤트그램⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀Happy', '#EVENT', '#당첨자']",102,https://www.instagram.com/p/Bnsl2o0lt5J,Bnsl2o0lt5J,0.0
2018-09-14,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀KB국민은행의 대표 사회공헌 『청소년의 멘토 KB!』 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀3가지 프로그램 👉학습, 진로, 디지털중에서도 디지털 멘토링은  IT 소외 학생들을 대상으로 IT 및 코딩 교육을 제공하는 프로그램을 진행하고 있습니다!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀소프트웨어에 관심 있는 학생이라면 누구나 참여 가능한#소프트웨어경진대회 도 눈여겨봐주세요!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀4차산업혁명 시대의 창의력 있는 인재양성을 위한소프트웨어 교육에도 앞장서는 KB국민은행 입니다 😊⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#많은관심부탁드립니다 #청소년의멘토KB #KB국민은행 #사회공헌 #디지털#소프트웨어교육 #디지털멘토링 #KB멘토링 #9월 #공부#9월멘토링프로그램 #KB사회공헌 #꿈을응원해 #화이팅#이번달멘토링 #꿈나무들화이팅 #꿈찾기 #학습멘토링 #멘토링프로그램 #데일리 #멘티 #멘토 #일상 #Daliy","['#소프트웨어경진대회', '#많은관심부탁드립니다', '#청소년의멘토KB', '#KB국민은행', '#사회공헌', '#디지털', '#소프트웨어교육', '#디지털멘토링', '#KB멘토링', '#9월', '#공부', '#9월멘토링프로그램', '#KB사회공헌', '#꿈을응원해', '#화이팅', '#이번달멘토링', '#꿈나무들화이팅', '#꿈찾기', '#학습멘토링', '#멘토링프로그램', '#데일리', '#멘티', '#멘토', '#일상', '#Daliy']",85,https://www.instagram.com/p/BnsDd03F23V,BnsDd03F23V,0.0
2018-09-14,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀친구야이건 #손 으로 찍은거니#발 로 찍은 거니?⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀이게 음식이야음식물이야 😥... ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀앞으로 음식 사진은#카메라앱 으로 #찰칵 📸~ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#오늘은 #포토데이#연인이_함께_기념사진을_찍는날#애인이_없어도 #괜찮아#나는_음식과_연애한다 #먹는것이_최고 👍,"['#손', '#발', '#카메라앱', '#찰칵', '#오늘은', '#포토데이', '#연인이_함께_기념사진을_찍는날', '#애인이_없어도', '#괜찮아', '#나는_음식과_연애한다', '#먹는것이_최고']",64,https://www.instagram.com/p/BnsAtcjlss-,BnsAtcjlss-,0.0
2018-09-13,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀자기야~ ❤️여보야~ ❤️⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀오늘 여기 어때?!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#밤 이 되면 🌙분위기 200% 무르익는 국내 #호텔 #루프탑 BEST3.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#쏠로_눈감아#외로워도_슬퍼도#난울지않아#눈에서_흐르는건 #무엇 😭,"['#밤', '#호텔', '#루프탑', '#쏠로_눈감아', '#외로워도_슬퍼도', '#난울지않아', '#눈에서_흐르는건', '#무엇']",100,https://www.instagram.com/p/BnpbAqglSNp,BnpbAqglSNp,0.0
2018-09-11,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀부끄럽지만..딱 하나..자랑 좀 할께요 ☺️⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#KB국민은행 #좋은은행 종합 순위 #1위 선정 !! 🎉빰빠바~⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#금융소비자연맹 소비자와 전문가가 선정한#소비자성 및 #수익성 등 부문에서종합 ‘1위’를 차지하였어요 🏆❤️❤️⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#성원에_감사드립니다#더_많이_노력할게요 😍#많은_사랑_부탁드립니다#좋은은행_국민은행 #우헿,"['#KB국민은행', '#좋은은행', '#1위', '#금융소비자연맹', '#소비자성', '#수익성', '#성원에_감사드립니다', '#더_많이_노력할게요', '#많은_사랑_부탁드립니다', '#좋은은행_국민은행', '#우헿']",137,https://www.instagram.com/p/BnkYiDEFMjh,BnkYiDEFMjh,0.0
2018-09-07,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀어!? 이 장면...#꿈 🌙에서 본 거 같은데..⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#나도 !! 그런적 있어!#너도 ?! 오...!! 신기해!! 😲⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀머릿속에서 일어나는 #기이한현상 !!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀여러분이 겪은기이한 현상은 무엇이있나요?#댓글 로 달아주세요~ ❤️⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#참_신기한_머릿속_세상#미스테리 #세상에이런일이#놀라운이야기,"['#꿈', '#나도', '#너도', '#기이한현상', '#댓글', '#참_신기한_머릿속_세상', '#미스테리', '#세상에이런일이', '#놀라운이야기']",114,https://www.instagram.com/p/BnZ7gNhF47h,BnZ7gNhF47h,0.0
2018-09-06,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀‘최초’를 넘어 ‘최고’를 기록한자랑스러운 대한민국의 일곱 소년⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀아시아 최초로 #빌보드200 차트1위에 당당히 이름을 올린 그들의#두번째 기록을 #KB국민은행 이 축하합니다⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#KB #BTS #빌보드 #빌보드1위#BILLBOARD #BILLBOARD200#방탄소년단 #RM #진 #슈가 #제이홉 #지민#뷔 #정국 #LOVE_YOURSELF #Answer,"['#빌보드200', '#두번째', '#KB국민은행', '#KB', '#BTS', '#빌보드', '#빌보드1위', '#BILLBOARD', '#BILLBOARD200', '#방탄소년단', '#RM', '#진', '#슈가', '#제이홉', '#지민', '#뷔', '#정국', '#LOVE_YOURSELF', '#Answer']",2001,https://www.instagram.com/p/BnYPjUalvRJ,BnYPjUalvRJ,0.0
2018-09-04,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#KB국민은행 #이벤트 #이벤트그램⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀Happy 미리 추석 EVENT 🌝나는 추석 때 ○○을/를 할 것이다!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀*이벤트 참여방법*다가오는 #추석계획 을 댓글로 달아주세요~ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀*이벤트 안내*기간: 2018.09.04(화) ~ 09.11(화) 발표: 2018.09.14(금)경품: [롯데리아] 와규 오리지널 세트 (10명)⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⭐️ KB국민은행 인스타계정 팔로우는 필수🌟 KB국민은행 인스타 게시물에 댓글 활동이 활발한 사람은 당첨확률 99.9%!!✨⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#추석 #쟁반같이둥근달 #EVENT#모두_미리_해피_추석 😍#Liiv는_추석음식_많이먹을_계획 🐽 #여러분의_계획은_무엇인가요,"['#KB국민은행', '#이벤트', '#이벤트그램⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀Happy', '#추석계획', '#추석', '#쟁반같이둥근달', '#EVENT', '#모두_미리_해피_추석', '#Liiv는_추석음식_많이먹을_계획', '#여러분의_계획은_무엇인가요']",309,https://www.instagram.com/p/BnSX8L3lpLw,BnSX8L3lpLw,0.0
2018-09-03,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀막 찍어도 갬성샷 Get! 📸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀인스타 감성 팡팡~🎉터지는#9월 #전시회 ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀@친구야 이번 주말 여기 고?!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀OK,콜! 👌⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#과제는_잠깐_미뤄두자 #은하철도999#푸릇푸릇뮤지엄#르누아르 #여인의향기","['#9월', '#전시회', '#과제는_잠깐_미뤄두자', '#은하철도999', '#푸릇푸릇뮤지엄', '#르누아르', '#여인의향기']",107,https://www.instagram.com/p/BnQd3Rsl6PL,BnQd3Rsl6PL,0.0
2018-09-03,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#KB뉴스KB국민은행 문화체육관광부 주관 [2018 독서문화상]대통령 표창 수상🏆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀8월 31일, 김해 문화의 전당에서 열린「제24회 독서문화상」시상식에서KB국민은행이 독서문화진흥 유공기관으로 인정받아대통령 표창을 수상했습니다!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀2008년부터 전국 76개의 작은도서관 조성매년 추진하는 임직원 도서기부 캠페인찾아가는 책버스 운영 등책 읽는 문화 나눔 확산에 기여하고 있는 KB국민은행!⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀KB국민은행의 다양한 사회공헌 활동에도 많은 관심 가져 주세요.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#KB국민은행#제24회독서문화상 #대통령표창#작은도서관 #찾아가는책버스","['#KB뉴스KB국민은행', '#KB국민은행', '#제24회독서문화상', '#대통령표창', '#작은도서관', '#찾아가는책버스']",73,https://www.instagram.com/p/BnQTrrdFcIk,BnQTrrdFcIk,0.0
